month,region,power_kwh_industry,power_kwh_total,prod_index,temp_avg,precipitation,export_amount,util_rate
2022-03-01,울산,"2,522,034,054 ","2,863,856,899 ",106.9,9.9,55.5,21287515,78.3
2022-03-01,인천,"1,145,877,349 ","2,138,918,846 ",113.0,6.7,84.6,13169448,78.3
2022-03-01,전남,"1,959,217,061 ","3,005,319,986 ",109.4,8.9,118.2,12008037,78.3
2022-03-01,전북,"1,008,096,208 ","1,853,135,702 ",115.9,7.4,81.8,2199176,78.3
2022-03-01,제주,"52,911,457 ","502,069,233 ",110.1,11.5,115.6,53313,78.3
2022-03-01,충남,"3,043,317,308 ","4,176,399,272 ",120.4,7.1,70.2,28937413,78.3
2022-03-01,충북,"1,680,004,741 ","2,477,308,529 ",130.0,6.8,79.3,8099835,78.3
2022-04-01,강원,"587,912,145 ","1,410,088,419 ",110.8,12.7,36.1,1022336,76.3
2022-04-01,경기,"6,195,289,803 ","11,060,778,098 ",121.4,13.6,33.0,47237760,76.3
2022-04-01,경남,"1,682,989,993 ","2,944,720,424 ",111.9,14.6,98.4,11889945,76.3
2022-04-01,경북,"2,590,828,628 ","3,700,665,935 ",103.3,14.2,41.6,17003145,76.3
2022-04-01,광주,"259,754,611 ","712,892,007 ",113.5,15.5,49.4,5765757,76.3
2022-04-01,대구,"541,366,130 ","1,248,002,445 ",120.1,15.9,38.5,3208642,76.3
2022-04-01,대전,"257,099,263 ","779,501,487 ",97.8,14.9,69.7,1634597,76.3
2022-04-01,부산,"697,468,303 ","1,694,381,253 ",115.8,14.9,130.6,5563270,76.3
2022-04-01,서울,"388,596,924 ","3,586,978,536 ",111.9,14.8,20.4,23123264,76.3
2022-04-01,울산,"2,374,338,823 ","2,710,055,035 ",108.4,14.7,81.0,29607936,76.3
2022-04-01,인천,"1,098,175,637 ","2,021,334,980 ",114.3,12.9,21.1,17237209,76.3
2022-04-01,전남,"1,866,109,100 ","2,851,410,673 ",109.6,14.2,75.1,15234755,76.3
2022-04-01,전북,"968,577,952 ","1,756,143,447 ",110.0,13.3,69.0,2922975,76.3
2022-04-01,제주,"57,098,746 ","495,081,913 ",107.6,15.4,99.6,69575,76.3
2022-04-01,충남,"3,064,412,464 ","4,088,230,036 ",114.9,13.2,55.7,38409293,76.3
2022-04-01,충북,"1,647,378,891 ","2,367,716,889 ",120.5,13.4,49.9,10754211,76.3
2022-05-01,강원,"623,582,469 ","1,325,001,932 ",112.6,16.7,10.9,1251707,74.7
2022-05-01,경기,"6,156,015,216 ","10,632,673,187 ",126.7,17.9,8.7,59533372,74.7
2022-05-01,경남,"1,650,867,411 ","2,757,040,342 ",113.3,19.0,3.7,15130577,74.7
2022-05-01,경북,"2,626,713,655 ","3,626,208,277 ",105.1,18.6,4.5,20943874,74.7
2022-05-01,광주,"257,891,848 ","672,419,479 ",122.4,19.3,0.4,7383152,74.7
2022-05-01,대구,"528,692,882 ","1,192,385,505 ",119.6,20.7,4.2,4104134,74.7
2022-05-01,대전,"258,185,612 ","742,407,348 ",104.9,19.4,8.1,2134488,74.7
2022-05-01,부산,"690,049,562 ","1,631,834,541 ",117.2,19.0,5.4,6984542,74.7
2022-05-01,서울,"376,121,654 ","3,484,283,153 ",102.9,19.1,7.5,29238824,74.7
2022-05-01,울산,"2,435,914,475 ","2,746,786,526 ",109.8,19.2,6.1,37764392,74.7
2022-05-01,인천,"1,080,225,576 ","1,940,036,207 ",124.2,17.1,5.4,21481815,74.7
2022-05-01,전남,"1,937,089,310 ","2,780,059,043 ",109.4,18.1,2.9,20791957,74.7
2022-05-01,전북,"985,440,428 ","1,670,157,913 ",115.6,17.5,5.1,3664907,74.7
2022-05-01,제주,"55,942,896 ","452,178,279 ",107.5,18.9,17.1,86290,74.7
2022-05-01,충남,"3,076,795,173 ","3,959,165,055 ",112.3,17.6,5.9,47990888,74.7
2022-05-01,충북,"1,668,094,423 ","2,276,641,282 ",128.4,17.7,7.1,13641123,74.7
2022-06-01,강원,"590,697,749 ","1,300,383,091 ",107.7,21.2,328.2,1485813,76.2
2022-06-01,경기,"6,093,955,137 ","10,859,100,375 ",127.7,22.5,380.6,71713219,76.2
2022-06-01,경남,"1,654,364,563 ","2,822,364,133 ",112.3,22.4,146.4,17862417,76.2
2022-06-01,경북,"2,465,817,672 ","3,546,248,827 ",102.6,22.5,97.0,24397137,76.2
2022-06-01,광주,"263,086,823 ","717,565,017 ",121.1,23.8,131.7,8882851,76.2
2022-06-01,대구,"546,038,392 ","1,287,762,305 ",120.4,24.3,81.8,5002301,76.2
2022-06-01,대전,"265,840,636 ","793,085,502 ",99.3,24.1,117.6,2525265,76.2
2022-06-01,부산,"712,025,793 ","1,723,002,765 ",115.2,21.7,152.0,8216648,76.2
2022-06-01,서울,"397,358,363 ","3,807,869,835 ",103.4,23.3,393.8,35099802,76.2
2022-06-01,울산,"2,276,238,215 ","2,610,376,170 ",103.3,22.4,147.1,44641277,76.2
2022-06-01,인천,"1,038,732,957 ","1,970,250,933 ",116.2,21.9,286.0,26217450,76.2
2022-06-01,전남,"1,856,970,186 ","2,747,877,123 ",101.2,22.6,90.2,25393616,76.2
2022-06-01,전북,"999,059,899 ","1,721,951,126 ",113.5,22.7,188.3,4344253,76.2
2022-06-01,제주,"57,326,477 ","458,299,009 ",108.4,22.7,197.5,102938,76.2
2022-06-01,충남,"3,079,785,216 ","4,005,576,137 ",113.7,22.9,188.6,57269944,76.2
2022-06-01,충북,"1,683,837,295 ","2,315,749,491 ",126.5,22.5,163.9,16501854,76.2
2022-07-01,강원,"597,632,208 ","1,391,654,027 ",104.6,25.0,207.7,1707930,75.4
2022-07-01,경기,"6,879,023,374 ","12,551,819,732 ",120.6,26.4,244.2,83800598,75.4
2022-07-01,경남,"1,717,126,823 ","3,094,783,069 ",107.2,26.4,159.6,21899096,75.4
2022-07-01,경북,"2,617,192,214 ","3,861,755,518 ",105.3,25.7,129.4,27852835,75.4
2022-07-01,광주,"282,528,446 ","838,798,578 ",117.6,27.0,169.0,10621128,75.4
2022-07-01,대구,"582,355,120 ","1,495,413,149 ",116.5,27.5,88.8,5954090,75.4
2022-07-01,대전,"293,017,398 ","930,420,520 ",98.7,27.0,195.0,2983894,75.4
2022-07-01,부산,"726,623,981 ","1,944,982,081 ",132.2,26.2,145.0,9625808,75.4
2022-07-01,서울,"448,039,561 ","4,632,091,768 ",98.5,27.3,252.3,40954939,75.4
2022-07-01,울산,"2,502,735,638 ","2,902,197,840 ",103.8,26.0,125.0,52970673,75.4
2022-07-01,인천,"1,136,994,012 ","2,272,916,788 ",121.3,26.2,215.2,31276172,75.4
2022-07-01,전남,"1,965,941,334 ","2,986,882,247 ",109.9,26.5,200.7,29898643,75.4
2022-07-01,전북,"1,053,817,324 ","1,884,898,141 ",114.0,25.9,145.8,5037060,75.4
2022-07-01,제주,"60,146,806 ","531,558,949 ",107.2,27.3,226.3,114598,75.4
2022-07-01,충남,"3,238,793,995 ","4,292,725,457 ",115.1,26.2,160.4,65887746,75.4
2022-07-01,충북,"1,824,819,769 ","2,558,553,977 ",112.8,25.7,236.5,19182816,75.4
2022-08-01,강원,"584,242,304 ","1,459,125,534 ",106.6,23.8,482.6,1895453,72.8
2022-08-01,경기,"6,605,554,871 ","12,926,651,407 ",107.6,25.0,598.3,94655709,72.8
2022-08-01,경남,"1,606,063,316 ","3,162,769,578 ",100.5,26.1,188.2,24548426,72.8
2022-08-01,경북,"2,511,073,411 ","3,857,295,387 ",107.3,25.1,224.5,31696046,72.8
2022-08-01,광주,"274,886,008 ","892,014,835 ",110.2,26.9,106.4,12175198,72.8
2022-08-01,대구,"550,944,404 ","1,532,738,245 ",110.0,26.9,143.3,6900900,72.8
2022-08-01,대전,"277,783,524 ","972,990,311 ",90.9,25.7,496.1,3326525,72.8
2022-08-01,부산,"700,820,882 ","2,088,800,274 ",113.3,26.4,176.7,10909332,72.8
2022-08-01,서울,"468,773,325 ","5,073,596,241 ",103.8,25.7,564.8,45902618,72.8
2022-08-01,울산,"2,452,892,892 ","2,902,133,306 ",96.6,26.4,138.5,60617313,72.8
2022-08-01,인천,"1,088,425,379 ","2,361,564,430 ",118.9,24.9,635.9,36082124,72.8
2022-08-01,전남,"1,933,329,973 ","3,092,641,275 ",106.4,26.5,121.5,34553875,72.8
2022-08-01,전북,"996,864,842 ","1,929,402,904 ",108.7,25.4,223.2,5700984,72.8
2022-08-01,제주,"63,959,326 ","596,705,720 ",112.4,28.1,191.1,128239,72.8
2022-08-01,충남,"3,163,635,678 ","4,357,564,471 ",107.3,25.2,475.0,75037058,72.8
2022-08-01,충북,"1,759,460,728 ","2,576,597,549 ",111.7,24.6,425.3,22113071,72.8
2022-09-01,강원,"565,970,644 ","1,349,427,263 ",103.3,19.1,218.2,2119474,72.7
2022-09-01,경기,"6,239,747,274 ","11,635,457,503 ",108.2,21.3,184.6,106307120,72.7
2022-09-01,경남,"1,580,096,302 ","2,921,696,355 ",106.1,21.8,191.3,27095727,72.7
2022-09-01,경북,"2,193,794,798 ","3,370,048,322 ",93.8,20.3,127.1,35382171,72.7
2022-09-01,광주,"257,990,750 ","806,887,743 ",114.0,23.1,89.2,13586418,72.7
2022-09-01,대구,"531,106,622 ","1,358,445,325 ",115.7,21.9,114.2,7800784,72.7
2022-09-01,대전,"254,645,644 ","858,251,805 ",96.9,21.8,90.2,3655786,72.7
2022-09-01,부산,"653,710,703 ","1,855,336,323 ",117.1,22.9,162.4,12333653,72.7
2022-09-01,서울,"426,527,975 ","4,293,187,127 ",104.7,22.4,201.5,51536354,72.7
2022-09-01,울산,"2,341,925,611 ","2,740,043,075 ",101.1,21.7,284.8,67835415,72.7
2022-09-01,인천,"1,037,745,388 ","2,120,437,118 ",127.8,22.0,167.8,40942957,72.7
2022-09-01,전남,"1,841,318,199 ","2,887,696,397 ",103.8,22.5,149.9,38555142,72.7
2022-09-01,전북,"955,737,910 ","1,789,967,791 ",108.0,21.3,82.0,6356853,72.7
2022-09-01,제주,"57,879,310 ","522,776,445 ",95.5,24.0,306.3,142047,72.7
2022-09-01,충남,"3,010,554,458 ","4,059,528,503 ",111.3,21.2,107.8,84388390,72.7
2022-09-01,충북,"1,667,509,690 ","2,391,035,942 ",125.3,20.3,100.1,25233314,72.7
2022-10-01,강원,"596,634,238 ","1,308,281,945 ",112.5,11.5,133.0,2338012,70.8
2022-10-01,경기,"6,175,143,515 ","10,786,312,740 ",110.0,13.7,116.9,115987030,70.8
2022-10-01,경남,"1,619,026,477 ","2,753,506,307 ",112.1,15.6,19.5,30025813,70.8
2022-10-01,경북,"2,315,944,451 ","3,331,329,165 ",103.9,13.8,68.3,39230058,70.8
2022-10-01,광주,"244,040,896 ","691,579,483 ",112.3,16.0,38.3,15038427,70.8
2022-10-01,대구,"528,454,309 ","1,210,989,590 ",122.5,15.5,25.6,8671579,70.8
2022-10-01,대전,"251,939,241 ","755,582,741 ",97.7,14.3,89.3,4003562,70.8
2022-10-01,부산,"669,646,052 ","1,664,744,456 ",121.5,17.6,9.7,13589216,70.8
2022-10-01,서울,"384,893,632 ","3,608,325,242 ",107.4,14.6,124.1,56494411,70.8
2022-10-01,울산,"2,268,564,003 ","2,593,109,385 ",105.1,16.0,30.4,74799859,70.8
2022-10-01,인천,"999,156,985 ","1,910,936,151 ",116.4,14.4,102.1,45471440,70.8
2022-10-01,전남,"2,145,451,782 ","3,035,968,869 ",98.4,15.7,23.8,42456493,70.8
2022-10-01,전북,"997,358,981 ","1,701,575,568 ",116.2,13.8,53.7,6952920,70.8
2022-10-01,제주,"57,582,447 ","445,004,381 ",111.4,18.3,19.6,155372,70.8
2022-10-01,충남,"3,012,220,004 ","3,906,995,652 ",115.7,13.6,103.8,92880288,70.8
2022-10-01,충북,"1,689,922,026 ","2,314,524,855 ",104.6,12.8,88.3,27467677,70.8
2022-11-01,강원,"599,994,018 ","1,409,049,150 ",114.9,6.9,58.8,2540666,71.0
2022-11-01,경기,"6,279,121,419 ","11,065,335,614 ",107.8,9.0,68.3,125968527,71.0
2022-11-01,경남,"1,652,272,912 ","2,863,042,417 ",112.6,11.3,60.1,33106480,71.0
2022-11-01,경북,"2,386,277,232 ","3,512,160,984 ",104.4,9.5,78.5,43037845,71.0
2022-11-01,광주,"254,434,089 ","690,524,525 ",122.2,11.8,46.7,16584592,71.0
2022-11-01,대구,"549,896,921 ","1,235,296,900 ",126.2,11.0,46.6,9670857,71.0
2022-11-01,대전,"248,583,117 ","749,906,595 ",104.8,9.5,45.8,4338676,71.0
2022-11-01,부산,"674,503,859 ","1,636,616,883 ",125.5,14.4,61.3,14875791,71.0
2022-11-01,서울,"384,576,283 ","3,537,100,269 ",104.2,10.0,84.5,61607304,71.0
2022-11-01,울산,"2,190,323,837 ","2,513,059,982 ",108.1,12.7,44.9,81804629,71.0
2022-11-01,인천,"1,069,190,920 ","1,992,901,644 ",125.8,10.2,81.3,49916326,71.0
2022-11-01,전남,"1,316,079,037 ","2,332,360,555 ",96.5,11.7,43.1,45872649,71.0
2022-11-01,전북,"956,219,333 ","1,736,006,943 ",115.8,9.4,73.1,7573112,71.0
2022-11-01,제주,"58,229,970 ","441,244,689 ",116.7,15.5,102.5,173934,71.0
2022-11-01,충남,"2,983,986,824 ","4,052,555,641 ",117.8,9.0,46.0,100319255,71.0
2022-11-01,충북,"1,681,739,709 ","2,389,367,834 ",110.9,7.9,55.0,29828665,71.0
2022-12-01,강원,"602,523,394 ","1,569,108,312 ",116.7,-5.6,6.7,2748667,68.5
2022-12-01,경기,"6,600,055,689 ","12,201,098,672 ",112.6,-3.6,14.2,137418535,68.5
2022-12-01,경남,"1,722,056,069 ","3,134,950,712 ",119.6,1.3,10.4,36431971,68.5
2022-12-01,경북,"2,391,404,050 ","3,634,525,055 ",100.8,-1.1,6.5,46879110,68.5
2022-12-01,광주,"256,259,483 ","744,368,423 ",108.1,1.1,30.6,17946054,68.5
2022-12-01,대구,"568,767,729 ","1,353,740,730 ",125.9,0.4,3.6,10641153,68.5
2022-12-01,대전,"264,850,985 ","838,558,694 ",100.1,-2.0,14.7,4683660,68.5
2022-12-01,부산,"699,301,436 ","1,771,782,331 ",120.7,3.3,21.4,16190296,68.5
2022-12-01,서울,"409,085,117 ","4,106,850,894 ",105.2,-2.8,13.6,66906500,68.5
2022-12-01,울산,"2,401,801,737 ","2,754,976,829 ",111.4,2.0,9.7,90093463,68.5
2022-12-01,인천,"1,118,943,309 ","2,215,447,919 ",119.8,-2.6,14.0,54270298,68.5
2022-12-01,전남,"1,955,216,816 ","2,969,579,691 ",100.3,2.0,16.7,49435108,68.5
2022-12-01,전북,"984,214,303 ","1,881,020,260 ",111.1,-1.4,42.7,8219037,68.5
2022-12-01,제주,"57,011,586 ","486,222,707 ",106.1,6.8,34.3,194533,68.5
2022-12-01,충남,"3,147,471,612 ","4,320,468,350 ",114.9,-2.1,20.9,107495292,68.5
2022-12-01,충북,"1,751,441,519 ","2,584,515,492 ",103.7,-3.9,17.6,32411077,68.5
2023-01-01,강원,"585,687,589 ","1,746,407,000 ",102.2,-4.6,40.5,184774,71.4
2023-01-01,경기,"6,844,086,662 ","13,359,895,805 ",88.1,-2.3,44.5,8578617,71.4
2023-01-01,경남,"1,707,668,078 ","3,426,927,166 ",99.2,1.7,63.0,2878012,71.4
2023-01-01,경북,"2,737,852,430 ","4,190,370,303 ",99.0,-0.3,23.1,3464567,71.4
2023-01-01,광주,"263,015,286 ","827,849,089 ",107.3,1.7,26.8,1430333,71.4
2023-01-01,대구,"582,240,085 ","1,483,224,228 ",111.9,0.9,11.5,840077,71.4
2023-01-01,대전,"266,618,729 ","934,693,747 ",92.1,-0.9,28.4,314211,71.4
2023-01-01,부산,"694,455,540 ","1,914,620,112 ",103.8,3.8,79.2,1153135,71.4
2023-01-01,서울,"448,734,175 ","4,654,916,525 ",95.8,-1.5,47.9,4672559,71.4
2023-01-01,울산,"2,347,343,773 ","2,754,281,486 ",98.1,2.6,41.3,6443153,71.4
2023-01-01,인천,"1,153,201,070 ","2,387,062,269 ",104.6,-1.6,47.2,3970801,71.4
2023-01-01,전남,"1,987,090,016 ","3,164,382,027 ",102.5,2.1,52.6,3775865,71.4
2023-01-01,전북,"999,615,263 ","2,027,892,368 ",94.8,-0.4,26.8,568809,71.4
2023-01-01,제주,"57,880,642 ","568,375,976 ",90.7,6.7,59.7,13237,71.4
2023-01-01,충남,"3,270,520,475 ","4,666,562,443 ",103.3,-1.2,28.9,5556942,71.4
2023-01-01,충북,"1,735,886,335 ","2,747,875,393 ",102.7,-2.5,26.9,2396025,71.4
2023-02-01,강원,"540,400,610 ","1,634,178,255 ",109.3,-0.3,1.1,409319,69.1
2023-02-01,경기,"6,538,822,014 ","12,572,543,712 ",85.3,1.5,0.7,18127855,69.1
2023-02-01,경남,"1,709,989,491 ","3,342,557,666 ",107.7,4.6,27.1,5914609,69.1
2023-02-01,경북,"2,450,120,450 ","3,831,773,629 ",99.9,3.0,19.0,6891086,69.1
2023-02-01,광주,"258,329,283 ","793,128,860 ",113.1,4.2,14.8,2802714,69.1
2023-02-01,대구,"554,673,448 ","1,416,889,486 ",114.1,4.4,11.2,1848147,69.1
2023-02-01,대전,"253,263,775 ","882,047,973 ",92.3,2.4,5.4,696764,69.1
2023-02-01,부산,"678,879,631 ","1,847,599,730 ",112.7,6.8,30.0,2323049,69.1
2023-02-01,서울,"418,322,089 ","4,312,929,010 ",91.6,2.3,1.0,10188662,69.1
2023-02-01,울산,"2,199,065,179 ","2,588,497,460 ",102.1,5.2,28.0,14142810,69.1
2023-02-01,인천,"1,104,100,879 ","2,253,077,384 ",107.7,1.6,0.5,7855337,69.1
2023-02-01,전남,"1,782,083,611 ","2,939,038,520 ",96.5,4.1,31.2,7654616,69.1
2023-02-01,전북,"928,076,457 ","1,910,609,130 ",99.5,1.9,10.7,1210257,69.1
2023-02-01,제주,"56,042,097 ","568,730,898 ",99.9,8.0,78.2,25609,69.1
2023-02-01,충남,"2,730,633,603 ","4,057,583,056 ",105.4,1.6,3.7,11299353,69.1
2023-02-01,충북,"1,616,186,790 ","2,561,149,992 ",104.2,1.3,4.4,4767453,69.1
2023-03-01,강원,"576,461,384 ","1,431,764,492 ",119.5,7.3,13.4,622839,72.3
2023-03-01,경기,"6,097,732,233 ","11,166,775,722 ",109.2,8.6,7.7,29026620,72.3
2023-03-01,경남,"1,714,571,675 ","3,021,743,453 ",121.3,10.8,52.4,9013379,72.3
2023-03-01,경북,"2,607,172,505 ","3,723,569,378 ",106.2,10.0,32.5,10340211,72.3
2023-03-01,광주,"255,319,226 ","706,140,539 ",125.4,11.2,34.8,4426760,72.3
2023-03-01,대구,"545,623,581 ","1,251,663,980 ",129.8,11.8,27.3,2996937,72.3
2023-03-01,대전,"241,214,776 ","765,065,760 ",100.3,10.2,23.8,1069047,72.3
2023-03-01,부산,"686,228,707 ","1,677,089,329 ",123.8,12.3,76.2,3731674,72.3
2023-03-01,서울,"378,339,371 ","3,646,306,701 ",99.4,9.8,10.5,16203856,72.3
2023-03-01,울산,"2,285,359,232 ","2,613,402,965 ",112.6,11.4,68.3,21370659,72.3
2023-03-01,인천,"1,078,588,012 ","2,053,714,642 ",121.5,8.1,10.0,12450769,72.3
2023-03-01,전남,"1,864,337,748 ","2,858,414,358 ",108.1,10.2,38.0,11611102,72.3
2023-03-01,전북,"980,947,222 ","1,779,033,143 ",114.5,8.8,29.9,1879435,72.3
2023-03-01,제주,"55,270,374 ","492,364,940 ",110.2,12.4,52.6,41376,72.3
2023-03-01,충남,"3,045,938,104 ","4,123,278,592 ",117.5,8.7,14.8,18708128,72.3
2023-03-01,충북,"1,697,983,597 ","2,444,597,733 ",115.6,8.8,21.4,7449885,72.3
2023-04-01,강원,"570,919,029 ","1,346,991,063 ",108.4,11.7,70.9,839736,71.2
2023-04-01,경기,"6,022,231,960 ","10,755,876,146 ",100.2,13.0,79.1,38387820,71.2
2023-04-01,경남,"1,671,522,347 ","2,880,565,535 ",110.5,13.9,90.1,12424918,71.2
2023-04-01,경북,"2,486,792,096 ","3,542,144,229 ",99.3,13.2,47.1,13544898,71.2
2023-04-01,광주,"250,586,444 ","690,851,227 ",113.3,14.7,66.5,5856021,71.2
2023-04-01,대구,"533,691,807 ","1,219,538,633 ",121.7,14.8,30.8,4003261,71.2
2023-04-01,대전,"233,921,546 ","737,410,621 ",89.0,13.7,54.5,1433560,71.2
2023-04-01,부산,"668,695,118 ","1,655,485,328 ",116.7,14.6,101.6,5035269,71.2
2023-04-01,서울,"374,110,754 ","3,502,483,876 ",93.6,13.8,96.9,21739579,71.2
2023-04-01,울산,"2,248,524,953 ","2,571,116,158 ",106.9,14.1,57.7,28710411,71.2
2023-04-01,인천,"1,068,329,200 ","1,992,810,969 ",119.0,12.7,70.4,16673645,71.2
2023-04-01,전남,"1,748,531,626 ","2,707,370,822 ",99.9,13.7,98.9,14798882,71.2
2023-04-01,전북,"963,093,889 ","1,707,598,526 ",107.7,12.9,53.2,2576116,71.2
2023-04-01,제주,"56,603,216 ","488,166,444 ",102.4,15.2,134.8,53638,71.2
2023-04-01,충남,"2,889,207,923 ","3,866,339,845 ",109.0,13.0,48.0,24463610,71.2
2023-04-01,충북,"1,630,132,773 ","2,308,850,244 ",112.1,12.7,41.3,9735581,71.2
2023-05-01,강원,"583,314,964 ","1,293,404,225 ",113.1,17.0,123.4,1078579,73.5
2023-05-01,경기,"5,911,710,096 ","10,481,658,966 ",109.7,18.3,145.1,48660340,73.5
2023-05-01,경남,"1,637,046,300 ","2,752,699,458 ",114.5,17.9,277.1,15772895,73.5
2023-05-01,경북,"2,371,228,983 ","3,365,720,305 ",96.3,17.9,150.4,17024065,73.5
2023-05-01,광주,"246,557,781 ","666,558,579 ",114.3,19.4,190.1,7410160,73.5
2023-05-01,대구,"530,644,090 ","1,195,590,333 ",118.5,19.3,200.0,5047724,73.5
2023-05-01,대전,"232,945,230 ","723,370,860 ",94.5,19.0,192.9,1811071,73.5
2023-05-01,부산,"661,704,337 ","1,621,008,856 ",108.6,17.9,290.7,6429728,73.5
2023-05-01,서울,"370,655,738 ","3,473,654,219 ",87.1,19.5,155.6,27585436,73.5
2023-05-01,울산,"2,344,808,660 ","2,655,695,693 ",108.2,17.8,195.2,35556595,73.5
2023-05-01,인천,"1,077,735,729 ","1,975,899,409 ",117.6,18.0,133.8,21369017,73.5
2023-05-01,전남,"1,844,679,894 ","2,686,249,256 ",100.6,18.1,263.6,18459031,73.5
2023-05-01,전북,"958,582,871 ","1,637,385,743 ",111.8,18.1,235.6,3226295,73.5
2023-05-01,제주,"55,609,733 ","457,715,534 ",104.5,18.5,408.1,66467,73.5
2023-05-01,충남,"2,939,661,895 ","3,834,394,803 ",111.3,18.1,182.2,30658602,73.5
2023-05-01,충북,"1,664,782,852 ","2,282,730,978 ",120.2,18.0,156.9,12075532,73.5
2023-06-01,강원,"581,415,295 ","1,292,259,395 ",111.5,21.5,202.0,1314188,71.9
2023-06-01,경기,"6,242,822,021 ","11,103,894,808 ",115.7,22.4,154.8,59511645,71.9
2023-06-01,경남,"1,675,700,082 ","2,841,464,932 ",116.8,22.6,236.8,19817660,71.9
2023-06-01,경북,"2,414,475,508 ","3,470,018,173 ",95.5,22.4,220.0,20208824,71.9
2023-06-01,광주,"255,145,107 ","712,760,832 ",119.2,23.4,441.2,8967051,71.9
2023-06-01,대구,"552,870,823 ","1,287,896,223 ",120.2,24.0,178.7,5991554,71.9
2023-06-01,대전,"247,141,881 ","781,019,568 ",97.5,23.6,147.5,2212629,71.9
2023-06-01,부산,"661,768,346 ","1,704,723,336 ",111.4,22.5,153.9,7727493,71.9
2023-06-01,서울,"388,190,327 ","3,867,793,090 ",100.5,23.4,195.6,33405626,71.9
2023-06-01,울산,"2,175,911,208 ","2,509,519,218 ",102.8,22.3,141.4,42099376,71.9
2023-06-01,인천,"1,046,734,942 ","2,021,027,147 ",118.7,21.8,116.2,26244649,71.9
2023-06-01,전남,"1,759,400,169 ","2,641,621,721 ",102.7,22.4,243.9,22345587,71.9
2023-06-01,전북,"937,347,704 ","1,654,866,919 ",109.5,22.4,236.6,3837905,71.9
2023-06-01,제주,"58,486,392 ","460,183,352 ",110.6,22.4,292.3,80514,71.9
2023-06-01,충남,"3,035,562,108 ","3,974,837,924 ",112.0,22.6,146.5,38239234,71.9
2023-06-01,충북,"1,705,328,977 ","2,346,014,911 ",125.3,22.5,199.1,14422283,71.9
2023-07-01,강원,"589,126,742 ","1,366,623,793 ",108.2,25.0,339.9,1617424,70.5
2023-07-01,경기,"6,483,016,523 ","12,078,391,587 ",112.5,25.8,462.7,69806999,70.5
2023-07-01,경남,"1,712,679,071 ","3,020,318,930 ",111.5,25.5,514.7,23267044,70.5
2023-07-01,경북,"2,383,109,022 ","3,530,429,627 ",89.1,25.3,403.5,23275276,70.5
2023-07-01,광주,"275,182,414 ","799,581,094 ",117.5,26.3,684.6,10626701,70.5
2023-07-01,대구,"590,198,376 ","1,449,374,801 ",108.2,26.7,298.7,6847512,70.5
2023-07-01,대전,"262,163,838 ","874,363,607 ",90.1,25.8,776.3,2526084,70.5
2023-07-01,부산,"703,818,251 ","1,890,093,525 ",109.5,25.5,701.7,8855017,70.5
2023-07-01,서울,"428,024,481 ","4,532,651,469 ",108.9,26.7,459.9,38907518,70.5
2023-07-01,울산,"2,375,618,563 ","2,751,387,816 ",100.9,25.8,266.9,48940190,70.5
2023-07-01,인천,"1,109,991,446 ","2,250,492,451 ",123.6,25.7,370.8,30635952,70.5
2023-07-01,전남,"1,866,027,629 ","2,826,569,988 ",102.1,25.6,535.0,25794746,70.5
2023-07-01,전북,"976,390,444 ","1,758,324,958 ",103.6,25.7,722.4,4384887,70.5
2023-07-01,제주,"60,899,198 ","514,481,266 ",102.1,26.6,291.8,98751,70.5
2023-07-01,충남,"3,172,870,859 ","4,198,335,383 ",105.1,25.6,689.2,44549391,70.5
2023-07-01,충북,"1,769,709,050 ","2,479,223,532 ",96.6,25.4,609.0,16650058,70.5
2023-08-01,강원,"552,566,541 ","1,462,130,382 ",106.9,25.0,226.3,1819109,73.0
2023-08-01,경기,"6,470,403,864 ","13,028,515,494 ",120.2,26.4,243.2,80399571,73.0
2023-08-01,경남,"1,655,378,915 ","3,240,644,646 ",105.2,27.1,417.8,26512886,73.0
2023-08-01,경북,"2,359,130,518 ","3,731,786,187 ",96.7,26.2,307.2,26705806,73.0
2023-08-01,광주,"271,524,292 ","900,698,856 ",108.4,27.3,341.2,12187272,73.0
2023-08-01,대구,"576,148,822 ","1,601,350,349 ",104.2,27.5,312.8,7711574,73.0
2023-08-01,대전,"264,826,948 ","976,906,977 ",89.9,27.0,326.9,2836203,73.0
2023-08-01,부산,"693,929,686 ","2,146,819,567 ",104.7,27.8,299.9,10201160,73.0
2023-08-01,서울,"460,398,463 ","5,200,112,113 ",95.3,27.2,298.1,44396871,73.0
2023-08-01,울산,"2,421,680,182 ","2,880,854,775 ",99.3,26.5,403.3,56276339,73.0
2023-08-01,인천,"1,117,045,651 ","2,477,102,509 ",125.1,26.6,297.5,34932828,73.0
2023-08-01,전남,"1,877,291,874 ","3,045,211,464 ",104.4,27.1,244.4,29558658,73.0
2023-08-01,전북,"976,043,311 ","1,921,074,488 ",101.0,26.6,257.3,4956619,73.0
2023-08-01,제주,"60,660,654 ","592,857,883 ",104.4,28.0,196.2,111793,73.0
2023-08-01,충남,"3,021,114,319 ","4,267,036,152 ",104.8,26.6,234.3,51110715,73.0
2023-08-01,충북,"1,754,878,642 ","2,602,635,885 ",103.5,26.2,263.5,18956414,73.0
2023-09-01,강원,"551,101,757 ","1,383,608,036 ",110.0,20.9,142.9,2046529,73.9
2023-09-01,경기,"6,241,500,780 ","12,204,326,333 ",129.3,22.8,130.3,92317694,73.9
